,enrollment_id,event_trend,events_last_week,events_first_week,events_second_last_week,weekly_avg,weekly_std,max_weekly_count,min_weekly_count,first_event_month,last_event_month,session_count_3hr,session_avg_3hr,session_std_3hr,session_max_3hr,session_min_3hr,quadratic_b,quadratic_c,session_count_1hr,session_avg_1hr,sessioin_std_1hr,sessioin_max_1hr,session_min_1hr,session_dur_avg_3hr,session_dur_std_3hr,sessioin_dur_max_3hr,session_dur_min_3hr,sessioin_dur_avg_1hr,session_dur_std_1hr,session_dur_max_1hr,session_dur_min_1hr,MonCount,TueCount,WedCount,ThuCount,FriCount,SatCount,SunCount,Hr0Count,Hr1Count,Hr2Count,Hr3Count,Hr4Count,Hr5Count,Hr6Count,Hr7Count,Hr8Count,Hr9Count,Hr10Count,Hr11Count,Hr12Count,Hr13Count,Hr14Count,Hr15Count,Hr16Count,Hr17Count,Hr18Count,Hr19Count,Hr20Count,Hr21Count,Hr22Count,Hr23Count,AccCount,ProCount,PagCount,NagCount,VidCount,DisCount,WikCount,BroCount,SerCount,Course0Count,Course1Count,Course2Count,Course3Count,Course4Count,Course5Count,Course6Count,Course7Count,Course8Count,Course9Count,Course10Count,Course11Count,Course12Count,Course13Count,Course14Count,Course15Count,Course16Count,Course17Count,Course18Count,Course19Count,Course20Count,Course21Count,Course22Count,Course23Count,Course24Count,Course25Count,Course26Count,Course27Count,Course28Count,Course29Count,Course30Count,Course31Count,Course32Count,Course33Count,Course34Count,Course35Count,Course36Count,Course37Count,Course38Count,chapter,combinedopenended,problem,sequential,video
499,917.0,-31.600000000000005,16.0,59.0,79.0,125.0,109.24895117726913,348.0,16.0,6.0,7.0,30.0,25.0,18.388402141929934,74.0,1.0,61.61428571428584,141.85714285714297,33.0,22.72727272727273,14.512842227891836,59.0,1.0,0.5479907407407408,0.9029036484426542,3.5677777777777777,0.0,0.2923063973063973,0.4487045747300678,1.7,0.0,247.0,43.0,62.0,71.0,33.0,112.0,182.0,77.0,1.0,26.0,44.0,40.0,113.0,80.0,78.0,62.0,35.0,22.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,85.0,112.0,36.0,12.0,107.0,3.0,470.0,10.0,47.0,703.0,47.0,703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,29.0,59.0,3.0
500,919.0,0.0,36.0,36.0,0.0,36.0,0.0,36.0,36.0,7.0,7.0,1.0,36.0,0.0,36.0,36.0,0.0,0.0,1.0,36.0,0.0,36.0,36.0,0.6925,0.0,0.6925,0.6925,0.6925,0.0,0.6925,0.6925,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,12.0,2.0,2.0,1.0,11.0,25.0,11.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,2.0
501,921.0,2.799999999999997,13.0,13.0,102.0,48.8,34.85627633583369,102.0,13.0,6.0,7.0,15.0,16.266666666666666,14.80300269840173,58.0,1.0,62.22857142857146,13.485714285714185,19.0,12.842105263157894,11.155660153599332,39.0,1.0,0.9127407407407409,1.090167545107648,3.5636111111111117,0.0,0.4307456140350877,0.6735929192252105,2.6272222222222217,0.0,14.0,15.0,15.0,30.0,58.0,64.0,48.0,0.0,13.0,0.0,10.0,0.0,1.0,13.0,0.0,26.0,17.0,82.0,52.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,98.0,37.0,56.0,34.0,19.0,0.0,0.0,123.0,121.0,123.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,33.0,60.0,19.0
502,922.0,-30.300000000000026,4.0,126.0,10.0,81.0,72.6140482275985,196.0,4.0,6.0,7.0,32.0,12.65625,30.008966758912244,162.0,1.0,29.985714285714288,111.45714285714271,39.0,10.384615384615383,25.169798125384,153.0,1.0,0.6437065972222222,1.3692015726734943,4.588055555555556,0.0,0.20244301994301994,0.4220781504623117,1.7427777777777778,0.0,35.0,102.0,47.0,197.0,9.0,8.0,7.0,31.0,3.0,3.0,6.0,25.0,24.0,6.0,12.0,17.0,7.0,129.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,3.0,39.0,0.0,168.0,54.0,129.0,10.0,44.0,0.0,0.0,253.0,152.0,253.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,54.0,135.0,44.0
503,923.0,10.799999999999995,51.0,23.0,64.0,38.0,18.708286933869708,64.0,12.0,6.0,7.0,14.0,13.571428571428573,14.013841554050796,48.0,3.0,13.085714285714287,15.25714285714284,16.0,11.875,13.213984069916235,48.0,1.0,0.7066071428571428,1.0157058365120488,3.4366666666666665,0.0033333333333333327,0.3883159722222223,0.6428081212583509,2.475,0.0,74.0,4.0,5.0,33.0,13.0,15.0,46.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,24.0,38.0,18.0,85.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,99.0,20.0,8.0,31.0,2.0,30.0,0.0,29.0,161.0,29.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,20.0,53.0,2.0
504,924.0,-62.00000000000002,54.0,116.0,116.0,85.0,31.0,116.0,54.0,6.0,7.0,6.0,28.33333333333333,16.689983689493396,49.0,3.0,0.0,0.0,7.0,24.285714285714285,16.645156187005153,49.0,3.0,0.9773148148148147,0.9664783456762908,2.728055555555556,0.005277777777777778,0.6690873015873017,0.6667966095961414,1.5338888888888889,0.005277777777777778,40.0,0.0,12.0,104.0,0.0,0.0,14.0,29.0,0.0,0.0,0.0,20.0,9.0,0.0,10.0,45.0,39.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,81.0,28.0,3.0,24.0,3.0,27.0,4.0,27.0,143.0,27.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,28.0,56.0,3.0
505,925.0,-92.0,3.0,95.0,95.0,49.0,46.0,95.0,3.0,6.0,7.0,6.0,16.333333333333332,15.902480589168752,48.0,2.0,0.0,0.0,7.0,14.0,15.611351181569313,48.0,2.0,0.920277777777778,0.9937719896886368,2.3855555555555554,0.0019444444444444446,0.5229761904761905,0.8048907726882448,2.3855555555555554,0.0,48.0,12.0,0.0,11.0,0.0,0.0,27.0,9.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,18.0,8.0,23.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,4.0,31.0,2.0,20.0,0.0,0.0,55.0,43.0,55.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,38.0,20.0
506,930.0,5.0,24.0,14.0,29.0,22.33333333333333,6.236095644623236,29.0,14.0,6.0,7.0,5.0,13.4,6.1514225996918785,24.0,5.0,25.000000000000032,13.999999999999995,5.0,13.4,6.1514225996918785,24.0,5.0,0.8474999999999999,0.3392549025274195,1.2905555555555557,0.3830555555555555,0.8474999999999999,0.3392549025274195,1.2905555555555557,0.3830555555555555,11.0,13.0,0.0,0.0,0.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,22.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2.0,1.0,18.0,1.0,0.0,0.0,4.0,63.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,32.0,1.0
507,933.0,-17.000000000000004,71.0,154.0,113.0,118.4,27.896953238660306,154.0,71.0,6.0,7.0,20.0,29.6,22.57077756746541,76.0,5.0,-1.5714285714285772,144.68571428571408,25.0,23.68,17.528764930821563,63.0,5.0,1.069861111111111,1.1223468594841024,4.096388888888889,0.003611111111111111,0.4864111111111111,0.4115719183212301,1.5841666666666667,0.003611111111111111,110.0,85.0,33.0,69.0,124.0,71.0,100.0,17.0,63.0,0.0,51.0,12.0,33.0,62.0,69.0,65.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,25.0,48.0,48.0,18.0,276.0,16.0,161.0,83.0,12.0,35.0,9.0,187.0,405.0,187.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,13.0,171.0,12.0
508,935.0,0.0,18.0,18.0,0.0,18.0,0.0,18.0,18.0,7.0,7.0,1.0,18.0,0.0,18.0,18.0,0.0,0.0,1.0,18.0,0.0,18.0,18.0,0.21916666666666668,0.0,0.21916666666666668,0.21916666666666668,0.21916666666666668,0.0,0.21916666666666668,0.21916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,7.0,3.0,0.0,0.0,7.0,11.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0
509,936.0,46.20000000000007,108.0,79.0,419.0,162.5,149.81405141040673,419.0,44.0,6.0,7.0,17.0,38.23529411764706,40.021361078311095,131.0,4.0,253.2000000000004,24.19999999999976,17.0,38.23529411764706,40.021361078311095,131.0,4.0,0.3470424836601307,0.5102761539388779,2.0919444444444446,0.003611111111111111,0.3470424836601307,0.5102761539388779,2.0919444444444446,0.003611111111111111,223.0,28.0,87.0,130.0,63.0,0.0,119.0,10.0,58.0,0.0,0.0,20.0,126.0,65.0,43.0,135.0,31.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,43.0,0.0,0.0,7.0,352.0,95.0,100.0,39.0,46.0,18.0,0.0,360.0,290.0,360.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,118.0,273.0,46.0
510,937.0,15.699999999999989,79.0,6.0,106.0,118.2,99.70636890389702,305.0,6.0,6.0,7.0,18.0,32.833333333333336,34.05428672640853,105.0,1.0,198.84285714285718,-4.77142857142884,23.0,25.695652173913047,24.018896152836753,94.0,1.0,1.035817901234568,1.5244253411192767,5.426111111111112,0.0,0.4471980676328503,0.5210555043892583,1.9458333333333333,0.0,82.0,40.0,81.0,0.0,8.0,176.0,204.0,35.0,0.0,35.0,86.0,14.0,127.0,3.0,78.0,61.0,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,76.0,266.0,160.0,79.0,25.0,32.0,29.0,0.0,355.0,236.0,355.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,178.0,225.0,32.0
511,938.0,0.0,21.0,21.0,0.0,21.0,0.0,21.0,21.0,7.0,7.0,1.0,21.0,0.0,21.0,21.0,0.0,0.0,1.0,21.0,0.0,21.0,21.0,0.3425,0.0,0.3425,0.3425,0.3425,0.0,0.3425,0.3425,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,1.0,6.0,0.0,0.0,12.0,9.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
512,939.0,-1.5000000000000135,69.0,72.0,143.0,94.66666666666669,34.198765409814946,143.0,69.0,6.0,7.0,4.0,71.0,2.1213203435596424,74.0,69.0,143.50000000000009,71.99999999999996,5.0,56.8,17.814600753314682,74.0,28.0,2.2000694444444444,0.8553038810702108,3.3752777777777787,1.0416666666666667,1.4968333333333337,0.7286849435205727,2.5102777777777776,0.3805555555555555,0.0,0.0,0.0,74.0,72.0,0.0,138.0,0.0,0.0,0.0,5.0,29.0,81.0,67.0,52.0,10.0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,20.0,64.0,13.0,35.0,24.0,2.0,119.0,165.0,119.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,20.0,115.0,35.0
513,940.0,10.300000000000033,256.0,196.0,54.0,159.25,75.14444423907865,256.0,54.0,6.0,7.0,17.0,37.470588235294116,41.06826117727128,127.0,1.0,-189.95000000000041,210.55000000000027,22.0,28.95454545454545,31.588946963264448,113.0,1.0,1.1766339869281044,1.514453258364728,5.397777777777778,0.0,0.4206691919191919,0.6904529667081224,2.5372222222222223,0.0,43.0,64.0,268.0,21.0,85.0,113.0,43.0,0.0,0.0,24.0,121.0,159.0,57.0,21.0,0.0,7.0,47.0,85.0,49.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,47.0,259.0,87.0,161.0,53.0,43.0,27.0,7.0,332.0,305.0,332.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,77.0,185.0,43.0
514,941.0,3.3000000000000096,59.0,50.0,33.0,42.25,12.833062767710599,59.0,27.0,6.0,7.0,6.0,28.16666666666667,19.624955767819934,59.0,7.0,-33.450000000000074,49.550000000000026,8.0,21.125,16.343481116335038,58.0,1.0,1.5158796296296295,1.472623411589951,4.036111111111111,0.13333333333333333,0.6795833333333333,0.5506327028580759,1.8333333333333333,0.0,7.0,19.0,14.0,50.0,13.0,7.0,59.0,19.0,15.0,24.0,19.0,0.0,32.0,20.0,8.0,18.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,70.0,22.0,34.0,16.0,21.0,5.0,1.0,80.0,89.0,80.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,22.0,57.0,21.0
515,945.0,-11.200000000000012,4.0,84.0,130.0,60.0,50.39047529047528,130.0,0.0,6.0,7.0,10.0,30.0,26.56313234541439,77.0,4.0,-0.9142857142856928,77.25714285714274,11.0,27.272727272727273,25.523931405255052,77.0,4.0,1.1906111111111108,1.2091304892870152,3.828333333333333,0.008055555555555555,0.9547474747474748,0.8547219099882355,1.9877777777777776,0.008055555555555555,0.0,83.0,65.0,0.0,100.0,38.0,14.0,0.0,0.0,0.0,4.0,2.0,41.0,119.0,113.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,33.0,50.0,15.0,34.0,0.0,0.0,124.0,176.0,124.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,33.0,137.0,34.0
516,946.0,-0.5999999999999958,8.0,20.0,36.0,17.5,11.94780314534852,36.0,6.0,6.0,7.0,4.0,17.5,11.94780314534852,36.0,6.0,9.900000000000027,14.899999999999974,4.0,17.5,11.94780314534852,36.0,6.0,0.3297916666666667,0.18230841192930508,0.4594444444444444,0.016944444444444446,0.3297916666666667,0.18230841192930508,0.4594444444444444,0.016944444444444446,6.0,56.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,0.0,8.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,26.0,7.0,13.0,1.0,0.0,0.0,29.0,41.0,29.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,8.0,1.0
517,950.0,0.0,15.0,15.0,0.0,15.0,0.0,15.0,15.0,7.0,7.0,2.0,7.5,1.5,9.0,6.0,0.0,0.0,2.0,7.5,1.5,9.0,6.0,0.2908333333333333,0.0077777777777777715,0.2986111111111111,0.2830555555555556,0.2908333333333333,0.0077777777777777715,0.2986111111111111,0.2830555555555556,9.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,5.0,2.0,0.0,0.0,5.0,10.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
518,951.0,7.9999999999999964,53.0,62.0,161.0,70.6,48.61522395299645,161.0,14.0,6.0,7.0,12.0,29.41666666666667,25.682219313931746,89.0,5.0,14.285714285714295,51.45714285714281,12.0,29.41666666666667,25.682219313931746,89.0,5.0,0.6871296296296298,0.7774981667813902,2.045,0.008055555555555555,0.6871296296296298,0.7774981667813902,2.045,0.008055555555555555,165.0,40.0,47.0,0.0,12.0,29.0,60.0,0.0,0.0,0.0,68.0,156.0,35.0,21.0,16.0,0.0,9.0,11.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,119.0,12.0,71.0,43.0,37.0,68.0,3.0,119.0,234.0,119.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,10.0,84.0,37.0
519,953.0,-12.700000000000006,1.0,74.0,29.0,28.6,25.176179217665247,74.0,1.0,6.0,7.0,12.0,11.916666666666664,12.625756302979324,45.0,1.0,-27.842857142857145,61.57142857142855,12.0,11.916666666666664,12.625756302979324,45.0,1.0,0.11729166666666667,0.21357721775732272,0.6647222222222222,0.0,0.11729166666666667,0.21357721775732272,0.6647222222222222,0.0,28.0,0.0,45.0,26.0,5.0,15.0,24.0,4.0,0.0,0.0,20.0,6.0,24.0,5.0,0.0,0.0,0.0,5.0,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,0.0,0.0,58.0,0.0,24.0,23.0,9.0,28.0,1.0,33.0,110.0,33.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,33.0,9.0
520,954.0,-0.3000000000000021,19.0,15.0,20.0,22.0,5.5136195008360875,31.0,15.0,6.0,7.0,8.0,13.75,9.417404100918679,31.0,5.0,9.128571428571423,17.885714285714258,8.0,13.75,9.417404100918679,31.0,5.0,0.1795486111111111,0.2979351502133289,0.9163888888888888,0.0019444444444444446,0.1795486111111111,0.2979351502133289,0.9163888888888888,0.0019444444444444446,75.0,5.0,0.0,0.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,37.0,22.0,12.0,19.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,53.0,0.0,28.0,13.0,16.0,0.0,0.0,45.0,65.0,45.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,35.0,16.0
521,955.0,-14.699999999999974,102.0,178.0,123.0,111.25,48.669163748722866,178.0,42.0,6.0,7.0,10.0,44.5,29.278831943914703,102.0,1.0,-100.9500000000001,162.05,14.0,31.785714285714285,29.959922209103123,102.0,1.0,1.64925,1.9785749409784563,6.943055555555556,0.0,0.5775992063492064,0.5037999738576632,1.481666666666667,0.0,1.0,50.0,63.0,0.0,89.0,140.0,102.0,20.0,9.0,49.0,0.0,2.0,34.0,79.0,120.0,22.0,0.0,54.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,11.0,0.0,3.0,152.0,61.0,101.0,42.0,39.0,42.0,8.0,225.0,220.0,225.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,61.0,121.0,39.0
522,958.0,-1.099999999999998,21.0,5.0,0.0,21.25,23.134119823325893,59.0,0.0,6.0,7.0,4.0,21.25,11.008519428152,36.0,5.0,23.65,14.649999999999983,5.0,17.0,8.48528137423857,27.0,5.0,0.8869444444444443,1.0360548837886059,2.6558333333333333,0.01861111111111111,0.3508333333333333,0.20248365274665908,0.6069444444444444,0.01861111111111111,23.0,0.0,0.0,0.0,0.0,5.0,57.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,9.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,22.0,14.0,10.0,2.0,1.0,37.0,48.0,37.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,22.0,10.0
523,960.0,0.0,11.0,11.0,0.0,11.0,0.0,11.0,11.0,7.0,7.0,1.0,11.0,0.0,11.0,11.0,0.0,0.0,1.0,11.0,0.0,11.0,11.0,0.1855555555555556,0.0,0.1855555555555556,0.1855555555555556,0.1855555555555556,0.0,0.1855555555555556,0.1855555555555556,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
