enrollment_id,chapter,combinedopenended,problem,sequential,video
89005,1.0,0.0,1.0,3.0,2.0
89009,0.0,0.0,0.0,2.0,1.0
89013,0.0,0.0,0.0,1.0,1.0
89014,7.0,0.0,35.0,74.0,0.0
89015,0.0,0.0,0.0,4.0,3.0
89016,12.0,0.0,18.0,57.0,0.0
89021,1.0,0.0,0.0,2.0,1.0
89028,2.0,0.0,0.0,5.0,4.0
89032,0.0,0.0,8.0,27.0,14.0
89033,1.0,0.0,0.0,3.0,2.0
89037,0.0,0.0,8.0,41.0,26.0
89041,3.0,0.0,0.0,2.0,1.0
89049,0.0,0.0,0.0,1.0,1.0
89051,0.0,0.0,0.0,1.0,1.0
89052,6.0,0.0,15.0,17.0,12.0
89063,0.0,0.0,0.0,1.0,1.0
89065,1.0,0.0,18.0,26.0,8.0
89066,1.0,0.0,0.0,2.0,2.0
89067,0.0,0.0,0.0,4.0,3.0
89068,0.0,0.0,0.0,1.0,0.0
89071,1.0,0.0,0.0,2.0,0.0
89074,0.0,0.0,0.0,3.0,1.0
89075,3.0,0.0,53.0,72.0,33.0
89077,0.0,0.0,0.0,3.0,2.0
89080,15.0,0.0,19.0,84.0,10.0
89085,6.0,0.0,2.0,18.0,9.0
89089,1.0,0.0,0.0,1.0,1.0
89093,1.0,0.0,0.0,2.0,2.0
89095,0.0,0.0,0.0,1.0,1.0
89097,8.0,0.0,0.0,8.0,7.0
89099,0.0,0.0,0.0,2.0,0.0
89100,0.0,0.0,6.0,6.0,4.0
89105,3.0,0.0,18.0,31.0,15.0
89106,1.0,0.0,0.0,1.0,1.0
89107,0.0,0.0,0.0,1.0,1.0
89112,1.0,0.0,0.0,13.0,9.0
89113,0.0,0.0,0.0,1.0,1.0
89116,3.0,0.0,43.0,45.0,27.0
89125,0.0,0.0,0.0,1.0,1.0
89130,4.0,0.0,0.0,12.0,2.0
89136,0.0,0.0,0.0,1.0,1.0
89140,1.0,0.0,4.0,10.0,3.0
89142,2.0,0.0,0.0,1.0,1.0
89144,0.0,0.0,0.0,1.0,1.0
89148,0.0,0.0,0.0,1.0,1.0
89149,0.0,0.0,0.0,4.0,1.0
89153,2.0,0.0,0.0,11.0,3.0
89157,0.0,0.0,0.0,2.0,1.0
89166,0.0,0.0,0.0,3.0,1.0
89167,0.0,0.0,0.0,1.0,0.0
89168,0.0,0.0,0.0,1.0,0.0
89169,2.0,0.0,0.0,10.0,9.0
89170,0.0,0.0,4.0,17.0,2.0
89175,20.0,0.0,24.0,78.0,27.0
89180,0.0,0.0,0.0,1.0,1.0
89187,0.0,0.0,0.0,2.0,2.0
89195,1.0,0.0,0.0,2.0,0.0
89196,4.0,0.0,0.0,9.0,5.0
89204,0.0,0.0,0.0,3.0,1.0
89205,1.0,0.0,12.0,4.0,2.0
89208,1.0,0.0,0.0,2.0,0.0
89209,0.0,0.0,0.0,2.0,2.0
89212,0.0,0.0,1.0,4.0,2.0
89213,0.0,0.0,0.0,8.0,2.0
89216,1.0,0.0,0.0,2.0,0.0
89217,2.0,0.0,0.0,8.0,3.0
89219,0.0,0.0,0.0,1.0,1.0
89220,0.0,0.0,0.0,10.0,2.0
89221,28.0,0.0,42.0,62.0,11.0
89224,1.0,0.0,0.0,5.0,0.0
89225,0.0,0.0,0.0,1.0,1.0
89226,0.0,0.0,0.0,1.0,1.0
89227,1.0,0.0,0.0,13.0,5.0
89230,2.0,0.0,2.0,8.0,3.0
89231,2.0,0.0,0.0,4.0,4.0
89235,1.0,0.0,44.0,16.0,4.0
89242,0.0,0.0,0.0,2.0,2.0
89243,1.0,0.0,0.0,9.0,2.0
89244,0.0,0.0,0.0,2.0,0.0
89247,1.0,0.0,0.0,8.0,4.0
89253,0.0,0.0,0.0,2.0,2.0
89255,4.0,0.0,23.0,23.0,4.0
89257,1.0,0.0,0.0,5.0,5.0
89258,3.0,0.0,0.0,32.0,0.0
89261,0.0,0.0,0.0,6.0,5.0
89263,0.0,0.0,0.0,10.0,3.0
89265,0.0,0.0,0.0,4.0,3.0
89266,0.0,0.0,0.0,1.0,1.0
89275,1.0,0.0,0.0,3.0,3.0
89279,0.0,0.0,0.0,1.0,1.0
89285,0.0,0.0,3.0,22.0,8.0
89288,0.0,0.0,4.0,23.0,19.0
89292,3.0,0.0,0.0,5.0,1.0
89294,2.0,0.0,5.0,28.0,0.0
89295,0.0,0.0,0.0,11.0,1.0
89297,0.0,0.0,0.0,1.0,0.0
89301,4.0,0.0,0.0,8.0,3.0
89305,0.0,0.0,0.0,1.0,0.0
89310,1.0,0.0,16.0,10.0,1.0
89312,0.0,0.0,0.0,2.0,1.0
89315,0.0,0.0,52.0,8.0,1.0
89316,6.0,0.0,40.0,18.0,3.0
89320,2.0,0.0,23.0,30.0,1.0
89321,0.0,0.0,0.0,7.0,5.0
89323,1.0,0.0,14.0,6.0,1.0
89325,1.0,0.0,0.0,5.0,3.0
89328,0.0,0.0,0.0,1.0,0.0
89337,0.0,0.0,0.0,4.0,1.0
89340,1.0,0.0,21.0,4.0,1.0
89343,0.0,0.0,0.0,15.0,3.0
89345,0.0,0.0,0.0,1.0,1.0
89346,2.0,0.0,0.0,33.0,5.0
89347,1.0,0.0,0.0,1.0,0.0
89350,0.0,0.0,0.0,1.0,1.0
89351,1.0,0.0,0.0,4.0,3.0
89353,0.0,0.0,10.0,11.0,3.0
89354,0.0,0.0,0.0,6.0,3.0
89356,0.0,0.0,0.0,2.0,1.0
89357,2.0,0.0,0.0,2.0,2.0
89359,1.0,0.0,3.0,16.0,2.0
89360,1.0,0.0,0.0,3.0,2.0
89361,0.0,0.0,0.0,2.0,1.0
89362,1.0,0.0,0.0,11.0,4.0
89363,0.0,0.0,0.0,1.0,1.0
89364,1.0,0.0,0.0,11.0,3.0
89365,0.0,0.0,0.0,3.0,3.0
89367,0.0,0.0,0.0,1.0,1.0
89368,1.0,0.0,0.0,4.0,3.0
89371,2.0,0.0,0.0,6.0,4.0
89374,2.0,0.0,32.0,4.0,1.0
89376,0.0,0.0,0.0,2.0,1.0
89378,1.0,0.0,0.0,3.0,1.0
89382,0.0,0.0,0.0,5.0,1.0
89385,0.0,0.0,0.0,1.0,1.0
89387,2.0,0.0,0.0,2.0,1.0
89391,0.0,0.0,0.0,1.0,0.0
89392,0.0,0.0,0.0,2.0,1.0
89396,0.0,0.0,0.0,1.0,1.0
89397,1.0,0.0,0.0,8.0,7.0
89400,0.0,0.0,0.0,1.0,0.0
89402,0.0,0.0,15.0,17.0,3.0
89409,2.0,0.0,14.0,12.0,3.0
89416,0.0,0.0,0.0,1.0,1.0
89418,14.0,0.0,36.0,61.0,9.0
89426,0.0,0.0,0.0,5.0,3.0
89427,0.0,0.0,0.0,2.0,1.0
89430,2.0,0.0,0.0,5.0,2.0
89431,1.0,0.0,0.0,14.0,4.0
89434,2.0,0.0,0.0,7.0,4.0
89435,0.0,0.0,0.0,4.0,3.0
89436,0.0,0.0,0.0,2.0,2.0
89437,1.0,0.0,6.0,11.0,1.0
89438,5.0,0.0,38.0,5.0,2.0
89439,0.0,0.0,0.0,2.0,0.0
89441,0.0,0.0,0.0,5.0,1.0
89443,0.0,0.0,0.0,1.0,1.0
89445,0.0,0.0,0.0,9.0,1.0
89446,0.0,0.0,0.0,1.0,1.0
89454,1.0,0.0,0.0,4.0,3.0
89456,3.0,0.0,0.0,20.0,6.0
89460,0.0,0.0,0.0,2.0,2.0
89461,0.0,0.0,10.0,33.0,10.0
89464,0.0,0.0,0.0,1.0,1.0
89470,0.0,0.0,0.0,3.0,2.0
89471,2.0,0.0,0.0,14.0,9.0
89472,1.0,0.0,0.0,4.0,0.0
89475,0.0,0.0,0.0,7.0,1.0
89481,0.0,0.0,0.0,1.0,0.0
89482,0.0,0.0,0.0,4.0,2.0
89484,0.0,0.0,0.0,1.0,1.0
89486,0.0,0.0,3.0,6.0,0.0
89487,3.0,0.0,36.0,10.0,0.0
89493,0.0,0.0,0.0,7.0,3.0
89496,3.0,0.0,4.0,9.0,5.0
89497,0.0,0.0,0.0,4.0,0.0
89498,0.0,0.0,0.0,1.0,1.0
89501,2.0,0.0,0.0,2.0,2.0
89503,5.0,0.0,13.0,16.0,12.0
89504,3.0,0.0,0.0,6.0,5.0
89508,0.0,0.0,0.0,2.0,2.0
89510,0.0,0.0,0.0,3.0,2.0
89511,0.0,0.0,0.0,3.0,3.0
89518,4.0,0.0,8.0,25.0,5.0
89521,1.0,0.0,0.0,8.0,4.0
89522,2.0,0.0,0.0,11.0,2.0
89523,2.0,0.0,0.0,5.0,4.0
89527,0.0,0.0,0.0,4.0,1.0
89528,1.0,0.0,0.0,1.0,1.0
89529,0.0,0.0,0.0,13.0,7.0
89531,2.0,0.0,4.0,21.0,6.0
89535,0.0,0.0,0.0,2.0,0.0
89536,0.0,0.0,0.0,1.0,1.0
89537,0.0,0.0,0.0,1.0,1.0
89539,0.0,0.0,0.0,4.0,3.0
89542,1.0,0.0,0.0,4.0,4.0
89543,0.0,0.0,0.0,1.0,1.0
89547,3.0,0.0,6.0,26.0,6.0
89549,7.0,0.0,36.0,64.0,37.0
89550,0.0,0.0,0.0,7.0,4.0
89551,1.0,0.0,0.0,1.0,0.0
89552,0.0,0.0,0.0,7.0,1.0
89554,0.0,0.0,5.0,4.0,1.0
89558,2.0,0.0,0.0,9.0,6.0
89559,0.0,0.0,0.0,3.0,2.0
89564,8.0,0.0,26.0,20.0,8.0
89572,1.0,0.0,0.0,3.0,2.0
89573,0.0,0.0,0.0,1.0,0.0
89576,1.0,0.0,0.0,7.0,3.0
89582,7.0,0.0,26.0,43.0,17.0
89585,0.0,0.0,17.0,7.0,3.0
89586,0.0,0.0,0.0,1.0,1.0
89587,0.0,0.0,0.0,1.0,0.0
89589,0.0,0.0,0.0,1.0,1.0
89594,1.0,0.0,19.0,22.0,3.0
89597,0.0,0.0,0.0,1.0,0.0
89600,0.0,0.0,16.0,10.0,3.0
89601,0.0,0.0,0.0,1.0,1.0
89604,1.0,0.0,2.0,8.0,5.0
89605,3.0,0.0,8.0,4.0,1.0
89606,2.0,0.0,0.0,9.0,2.0
89609,0.0,0.0,0.0,2.0,1.0
89614,2.0,0.0,44.0,18.0,3.0
89616,0.0,0.0,0.0,1.0,1.0
89617,0.0,0.0,0.0,2.0,0.0
89620,0.0,0.0,0.0,4.0,0.0
89622,0.0,0.0,0.0,1.0,0.0
89624,1.0,0.0,0.0,41.0,8.0
89629,6.0,0.0,34.0,28.0,12.0
89631,0.0,0.0,0.0,4.0,0.0
89632,1.0,0.0,0.0,6.0,2.0
89637,8.0,0.0,26.0,36.0,2.0
89638,4.0,0.0,0.0,6.0,4.0
89640,4.0,0.0,0.0,7.0,3.0
89642,0.0,0.0,0.0,1.0,1.0
89644,1.0,0.0,0.0,11.0,11.0
89646,0.0,0.0,0.0,2.0,1.0
89648,6.0,0.0,7.0,28.0,10.0
89650,0.0,0.0,0.0,1.0,0.0
89651,2.0,0.0,0.0,3.0,2.0
89652,1.0,0.0,0.0,2.0,2.0
89654,0.0,0.0,0.0,1.0,1.0
89657,3.0,0.0,0.0,6.0,3.0
89660,0.0,0.0,0.0,1.0,0.0
89661,3.0,0.0,14.0,62.0,28.0
89669,2.0,0.0,0.0,3.0,3.0
89675,0.0,0.0,0.0,2.0,1.0
89676,1.0,0.0,0.0,4.0,1.0
89678,1.0,0.0,0.0,2.0,1.0
89682,0.0,0.0,0.0,1.0,1.0
89684,0.0,0.0,0.0,1.0,0.0
89685,0.0,0.0,0.0,3.0,1.0
89688,0.0,0.0,0.0,13.0,6.0
89690,0.0,0.0,0.0,9.0,0.0
89691,1.0,0.0,37.0,23.0,8.0
89695,0.0,0.0,0.0,3.0,1.0
89696,0.0,0.0,0.0,2.0,0.0
89697,2.0,0.0,0.0,5.0,2.0
89698,1.0,0.0,0.0,1.0,1.0
89699,1.0,0.0,0.0,7.0,6.0
89700,0.0,0.0,0.0,3.0,2.0
89704,0.0,0.0,0.0,1.0,0.0
89708,1.0,0.0,0.0,5.0,1.0
89709,0.0,0.0,0.0,6.0,0.0
89710,0.0,0.0,0.0,1.0,0.0
89712,0.0,0.0,0.0,13.0,3.0
89713,1.0,0.0,0.0,6.0,6.0
89714,0.0,0.0,73.0,99.0,25.0
89715,0.0,0.0,11.0,31.0,5.0
89718,11.0,0.0,45.0,31.0,5.0
89719,0.0,0.0,7.0,30.0,17.0
89720,8.0,0.0,26.0,65.0,1.0
89721,0.0,0.0,0.0,2.0,2.0
89727,0.0,0.0,0.0,4.0,1.0
89728,1.0,0.0,0.0,7.0,2.0
89730,0.0,0.0,0.0,3.0,3.0
89733,0.0,0.0,0.0,1.0,1.0
89735,0.0,0.0,0.0,7.0,2.0
89736,0.0,0.0,0.0,1.0,1.0
89737,0.0,0.0,0.0,1.0,0.0
89741,0.0,0.0,0.0,1.0,0.0
89745,1.0,0.0,0.0,2.0,1.0
89747,0.0,0.0,6.0,56.0,0.0
89749,6.0,0.0,42.0,25.0,1.0
89750,0.0,0.0,0.0,2.0,2.0
89755,0.0,0.0,0.0,1.0,1.0
89759,0.0,0.0,0.0,1.0,0.0
89760,8.0,0.0,7.0,12.0,1.0
89763,14.0,0.0,45.0,79.0,2.0
89764,9.0,0.0,24.0,37.0,12.0
89766,0.0,0.0,0.0,19.0,3.0
89767,3.0,0.0,0.0,9.0,2.0
89771,0.0,0.0,1.0,17.0,1.0
89772,9.0,0.0,31.0,62.0,41.0
89773,3.0,0.0,0.0,2.0,1.0
89774,0.0,0.0,9.0,5.0,0.0
89775,4.0,0.0,33.0,74.0,37.0
89776,3.0,0.0,0.0,2.0,1.0
89785,3.0,0.0,0.0,16.0,4.0
89788,1.0,0.0,18.0,9.0,0.0
89791,8.0,0.0,0.0,42.0,9.0
89792,2.0,0.0,18.0,16.0,0.0
89793,10.0,0.0,31.0,52.0,26.0
89795,0.0,0.0,0.0,1.0,1.0
89799,0.0,0.0,0.0,2.0,2.0
89800,0.0,0.0,0.0,5.0,4.0
89804,0.0,0.0,0.0,4.0,0.0
89806,0.0,0.0,0.0,1.0,1.0
89807,2.0,0.0,3.0,19.0,1.0
89809,5.0,0.0,46.0,63.0,31.0
89816,0.0,0.0,0.0,7.0,0.0
89822,1.0,0.0,44.0,17.0,3.0
89824,0.0,0.0,0.0,3.0,2.0
89825,2.0,0.0,12.0,25.0,14.0
89826,0.0,0.0,0.0,6.0,1.0
89829,9.0,0.0,12.0,22.0,7.0
89831,1.0,0.0,0.0,22.0,7.0
89832,0.0,0.0,0.0,12.0,5.0
89836,0.0,0.0,0.0,2.0,2.0
89837,1.0,0.0,0.0,4.0,2.0
89843,2.0,0.0,0.0,5.0,2.0
89844,0.0,0.0,0.0,1.0,1.0
89845,0.0,0.0,0.0,1.0,0.0
89846,5.0,0.0,28.0,35.0,0.0
89853,1.0,0.0,0.0,3.0,0.0
89854,0.0,0.0,0.0,1.0,1.0
89855,0.0,0.0,0.0,2.0,1.0
89856,0.0,0.0,0.0,2.0,2.0
89857,0.0,0.0,0.0,6.0,1.0
89859,0.0,0.0,0.0,1.0,1.0
89863,0.0,0.0,0.0,2.0,2.0
89865,0.0,0.0,0.0,1.0,1.0
89871,7.0,0.0,0.0,42.0,6.0
89872,1.0,0.0,0.0,4.0,0.0
89875,0.0,0.0,0.0,2.0,0.0
89876,1.0,0.0,0.0,17.0,7.0
89880,0.0,0.0,0.0,1.0,1.0
89883,0.0,0.0,0.0,1.0,0.0
89887,0.0,0.0,0.0,1.0,1.0
89889,0.0,0.0,0.0,2.0,2.0
89890,0.0,0.0,0.0,2.0,2.0
89892,3.0,0.0,21.0,36.0,8.0
89893,9.0,0.0,32.0,22.0,0.0
89897,7.0,0.0,0.0,1.0,0.0
89899,4.0,0.0,154.0,40.0,15.0
89901,2.0,0.0,0.0,12.0,6.0
89903,0.0,0.0,0.0,1.0,1.0
89907,0.0,0.0,0.0,1.0,0.0
89909,0.0,0.0,0.0,3.0,0.0
89910,0.0,0.0,0.0,1.0,1.0
89914,0.0,0.0,0.0,3.0,0.0
89917,0.0,0.0,0.0,3.0,0.0
89918,1.0,0.0,0.0,5.0,1.0
89919,1.0,0.0,0.0,4.0,4.0
89921,2.0,0.0,0.0,6.0,1.0
89923,1.0,0.0,0.0,1.0,0.0
89928,2.0,0.0,0.0,9.0,0.0
89929,0.0,0.0,40.0,46.0,12.0
89937,0.0,0.0,0.0,1.0,1.0
89940,0.0,0.0,10.0,21.0,7.0
89942,0.0,0.0,0.0,3.0,2.0
89943,0.0,0.0,17.0,35.0,6.0
89947,0.0,0.0,22.0,32.0,2.0
89948,2.0,0.0,0.0,3.0,0.0
89950,3.0,0.0,2.0,14.0,3.0
89951,0.0,0.0,0.0,2.0,1.0
89953,0.0,0.0,0.0,4.0,4.0
89954,0.0,0.0,0.0,1.0,0.0
89956,1.0,0.0,0.0,2.0,0.0
89960,0.0,0.0,16.0,3.0,1.0
89962,0.0,0.0,0.0,2.0,1.0
89963,4.0,0.0,0.0,20.0,0.0
89966,1.0,0.0,0.0,18.0,5.0
89967,0.0,0.0,0.0,1.0,1.0
89968,0.0,0.0,7.0,8.0,5.0
89969,0.0,0.0,0.0,7.0,1.0
89970,2.0,0.0,0.0,5.0,4.0
89971,1.0,0.0,0.0,14.0,11.0
89972,26.0,0.0,27.0,100.0,12.0
89973,0.0,0.0,0.0,1.0,1.0
89982,0.0,0.0,7.0,15.0,4.0
89983,1.0,0.0,0.0,6.0,2.0
89984,1.0,0.0,24.0,9.0,3.0
89985,0.0,0.0,0.0,1.0,1.0
89986,9.0,0.0,32.0,60.0,27.0
89987,0.0,0.0,0.0,2.0,1.0
89990,1.0,0.0,8.0,8.0,2.0
89994,1.0,0.0,0.0,3.0,2.0
89996,6.0,0.0,0.0,13.0,5.0
89997,2.0,0.0,0.0,8.0,8.0
89998,0.0,0.0,0.0,3.0,1.0
89999,0.0,0.0,0.0,2.0,2.0
90003,0.0,0.0,0.0,19.0,5.0
90008,0.0,0.0,0.0,1.0,1.0
90009,3.0,0.0,51.0,29.0,8.0
90010,0.0,0.0,0.0,1.0,1.0
90011,0.0,0.0,0.0,3.0,1.0
90012,2.0,0.0,10.0,28.0,11.0
90013,0.0,0.0,0.0,1.0,0.0
90014,0.0,0.0,0.0,2.0,1.0
90016,0.0,0.0,1.0,4.0,1.0
90020,0.0,0.0,0.0,1.0,1.0
90021,0.0,0.0,0.0,1.0,0.0
90024,0.0,0.0,2.0,9.0,4.0
90030,0.0,0.0,0.0,1.0,1.0
90033,0.0,0.0,0.0,1.0,0.0
90039,5.0,0.0,6.0,39.0,5.0
90041,20.0,0.0,92.0,29.0,16.0
90042,5.0,0.0,10.0,28.0,0.0
90044,0.0,0.0,0.0,3.0,1.0
90047,6.0,0.0,52.0,44.0,7.0
90052,0.0,0.0,0.0,2.0,0.0
90055,5.0,0.0,17.0,19.0,9.0
90057,0.0,0.0,0.0,3.0,2.0
90060,5.0,0.0,0.0,22.0,6.0
90063,0.0,0.0,0.0,1.0,1.0
90064,0.0,0.0,3.0,13.0,7.0
90067,1.0,0.0,0.0,3.0,3.0
90069,2.0,0.0,0.0,20.0,0.0
90070,0.0,0.0,0.0,12.0,7.0
90072,5.0,0.0,0.0,16.0,3.0
90074,7.0,0.0,16.0,25.0,15.0
90081,1.0,0.0,0.0,4.0,3.0
90082,0.0,0.0,0.0,4.0,3.0
90085,0.0,0.0,0.0,1.0,0.0
90087,0.0,0.0,0.0,3.0,1.0
90088,2.0,0.0,0.0,4.0,2.0
90089,0.0,0.0,0.0,2.0,0.0
90092,4.0,0.0,0.0,18.0,9.0
90093,0.0,0.0,0.0,1.0,1.0
90094,1.0,0.0,27.0,10.0,5.0
90097,1.0,0.0,6.0,3.0,1.0
90101,6.0,0.0,0.0,20.0,18.0
90103,0.0,0.0,0.0,2.0,2.0
90104,0.0,0.0,0.0,2.0,2.0
90113,0.0,0.0,0.0,5.0,0.0
90114,0.0,0.0,0.0,6.0,4.0
90117,2.0,0.0,0.0,3.0,3.0
90118,1.0,0.0,0.0,10.0,10.0
90119,4.0,0.0,69.0,103.0,15.0
90120,0.0,0.0,0.0,3.0,2.0
90123,0.0,0.0,0.0,2.0,2.0
90128,1.0,0.0,0.0,8.0,4.0
90130,0.0,0.0,0.0,3.0,1.0
90132,0.0,0.0,0.0,9.0,6.0
90135,0.0,0.0,0.0,1.0,1.0
90136,0.0,0.0,126.0,12.0,5.0
90137,0.0,0.0,0.0,2.0,2.0
90138,0.0,0.0,0.0,1.0,1.0
90139,2.0,0.0,0.0,5.0,3.0
90148,2.0,0.0,0.0,1.0,1.0
90150,1.0,0.0,0.0,1.0,0.0
90152,0.0,0.0,0.0,16.0,6.0
90157,0.0,0.0,0.0,1.0,0.0
90158,6.0,0.0,156.0,110.0,17.0
90160,1.0,0.0,3.0,21.0,6.0
90172,0.0,0.0,0.0,1.0,1.0
90173,0.0,0.0,0.0,2.0,1.0
90174,0.0,0.0,0.0,1.0,0.0
90178,25.0,0.0,33.0,94.0,56.0
90179,0.0,0.0,0.0,1.0,1.0
90180,0.0,0.0,14.0,10.0,3.0
90183,4.0,0.0,46.0,38.0,0.0
90184,0.0,0.0,0.0,4.0,2.0
90185,2.0,0.0,0.0,2.0,0.0
90187,0.0,0.0,0.0,3.0,1.0
90189,0.0,0.0,0.0,2.0,2.0
90190,2.0,0.0,5.0,10.0,2.0
90192,1.0,0.0,8.0,6.0,0.0
90194,1.0,0.0,0.0,5.0,0.0
90196,14.0,0.0,282.0,138.0,1.0
90199,1.0,0.0,0.0,16.0,7.0
90200,2.0,0.0,0.0,6.0,5.0
90201,0.0,0.0,0.0,6.0,1.0
90209,0.0,0.0,0.0,3.0,3.0
90214,1.0,0.0,4.0,10.0,3.0
90215,4.0,0.0,18.0,12.0,5.0
90219,0.0,0.0,0.0,1.0,1.0
90220,0.0,0.0,0.0,4.0,2.0
90223,0.0,0.0,0.0,1.0,1.0
90224,0.0,0.0,29.0,12.0,7.0
90225,5.0,0.0,8.0,21.0,9.0
90226,0.0,0.0,0.0,2.0,2.0
90229,0.0,0.0,0.0,10.0,0.0
90232,0.0,0.0,0.0,3.0,3.0
90233,0.0,0.0,0.0,1.0,1.0
90235,1.0,0.0,14.0,15.0,4.0
90242,2.0,0.0,0.0,4.0,3.0
90244,3.0,0.0,0.0,17.0,3.0
90246,5.0,0.0,0.0,3.0,2.0
90247,0.0,0.0,3.0,8.0,4.0
90248,0.0,0.0,26.0,4.0,0.0
90249,1.0,0.0,0.0,3.0,1.0
90250,0.0,0.0,0.0,2.0,1.0
90252,2.0,0.0,2.0,14.0,3.0
90253,3.0,0.0,0.0,3.0,1.0
90255,3.0,0.0,0.0,7.0,0.0
90256,0.0,0.0,0.0,3.0,1.0
90258,0.0,0.0,0.0,1.0,0.0
90260,4.0,0.0,0.0,3.0,3.0
90261,1.0,0.0,0.0,4.0,4.0
90262,2.0,0.0,45.0,46.0,2.0
90263,0.0,0.0,3.0,25.0,0.0
90266,2.0,0.0,0.0,4.0,4.0
90267,2.0,0.0,0.0,1.0,0.0
90268,0.0,0.0,0.0,1.0,0.0
90269,0.0,0.0,0.0,1.0,1.0
90270,3.0,0.0,0.0,7.0,2.0
90272,0.0,0.0,0.0,1.0,1.0
90274,1.0,0.0,0.0,2.0,1.0
90277,0.0,0.0,0.0,1.0,1.0
90278,0.0,0.0,1.0,7.0,2.0
90280,0.0,0.0,0.0,2.0,2.0
90282,1.0,0.0,0.0,9.0,0.0
90283,0.0,0.0,0.0,1.0,1.0
90286,0.0,0.0,0.0,1.0,1.0
90287,2.0,0.0,0.0,10.0,7.0
90288,2.0,0.0,0.0,7.0,1.0
90289,0.0,0.0,0.0,2.0,1.0
90291,9.0,0.0,10.0,42.0,18.0
90294,0.0,0.0,0.0,1.0,0.0
90297,3.0,0.0,3.0,13.0,6.0
90303,0.0,0.0,2.0,13.0,7.0
90305,1.0,0.0,0.0,26.0,8.0
90309,1.0,0.0,0.0,10.0,5.0
90311,3.0,0.0,0.0,11.0,8.0
90315,0.0,0.0,0.0,1.0,1.0
90316,0.0,0.0,0.0,4.0,0.0
90317,0.0,0.0,0.0,1.0,1.0
90320,1.0,0.0,0.0,6.0,2.0
90326,1.0,0.0,6.0,7.0,4.0
90330,0.0,0.0,0.0,7.0,4.0
90332,0.0,0.0,0.0,4.0,1.0
90337,0.0,0.0,0.0,1.0,1.0
90342,6.0,0.0,30.0,43.0,14.0
90343,3.0,0.0,0.0,7.0,1.0
90344,2.0,0.0,9.0,21.0,5.0
90346,14.0,0.0,170.0,181.0,24.0
90347,0.0,0.0,0.0,8.0,4.0
90348,2.0,0.0,18.0,3.0,1.0
90349,0.0,0.0,0.0,3.0,0.0
90350,6.0,0.0,36.0,60.0,25.0
90351,0.0,0.0,0.0,1.0,1.0
90352,1.0,0.0,0.0,7.0,3.0
90353,0.0,0.0,0.0,1.0,1.0
90354,1.0,0.0,0.0,2.0,1.0
90356,2.0,0.0,4.0,18.0,0.0
90359,0.0,0.0,0.0,1.0,1.0
90362,0.0,0.0,0.0,8.0,6.0
90366,0.0,0.0,0.0,1.0,1.0
90367,1.0,0.0,0.0,1.0,1.0
90369,1.0,0.0,0.0,2.0,2.0
90372,0.0,0.0,0.0,2.0,2.0
90374,1.0,0.0,22.0,5.0,3.0
90375,0.0,0.0,8.0,16.0,6.0
90377,0.0,0.0,0.0,1.0,1.0
90380,1.0,0.0,0.0,3.0,0.0
90383,5.0,0.0,8.0,40.0,2.0
90389,0.0,0.0,18.0,10.0,0.0
90392,0.0,0.0,0.0,1.0,1.0
90393,3.0,0.0,0.0,26.0,18.0
90395,2.0,0.0,8.0,17.0,4.0
90399,1.0,0.0,48.0,18.0,1.0
90400,2.0,0.0,0.0,3.0,2.0
90404,2.0,0.0,0.0,10.0,1.0
90408,0.0,0.0,0.0,2.0,0.0
90409,2.0,0.0,0.0,2.0,0.0
90410,1.0,0.0,0.0,2.0,1.0
90411,2.0,0.0,0.0,6.0,2.0
90413,1.0,0.0,0.0,4.0,1.0
90414,6.0,0.0,12.0,36.0,0.0
90416,0.0,0.0,26.0,5.0,2.0
90418,3.0,0.0,0.0,5.0,1.0
90419,9.0,0.0,367.0,108.0,44.0
90420,1.0,0.0,7.0,36.0,9.0
90425,6.0,0.0,22.0,24.0,0.0
90426,2.0,0.0,5.0,27.0,1.0
90429,0.0,0.0,0.0,1.0,1.0
90430,0.0,0.0,0.0,5.0,0.0
90431,2.0,0.0,0.0,23.0,11.0
90432,1.0,0.0,0.0,2.0,0.0
90433,1.0,0.0,0.0,14.0,12.0
90435,1.0,0.0,0.0,1.0,1.0
90436,6.0,0.0,2.0,10.0,1.0
90439,0.0,0.0,0.0,1.0,0.0
90443,4.0,0.0,44.0,32.0,1.0
90445,0.0,0.0,0.0,2.0,0.0
90446,0.0,0.0,0.0,2.0,0.0
90448,2.0,0.0,0.0,3.0,1.0
90449,0.0,0.0,0.0,2.0,0.0
90450,12.0,0.0,228.0,93.0,6.0
90451,0.0,0.0,0.0,1.0,1.0
90452,2.0,0.0,0.0,7.0,1.0
90453,0.0,0.0,0.0,2.0,0.0
90456,0.0,0.0,0.0,1.0,1.0
90457,2.0,0.0,0.0,4.0,3.0
90460,3.0,0.0,3.0,17.0,4.0
90461,6.0,0.0,8.0,20.0,6.0
90464,0.0,0.0,0.0,3.0,1.0
90466,0.0,0.0,10.0,32.0,2.0
90467,1.0,0.0,0.0,5.0,3.0
90468,3.0,0.0,0.0,4.0,3.0
90471,0.0,0.0,13.0,6.0,1.0
90473,0.0,0.0,0.0,1.0,1.0
90474,4.0,0.0,0.0,1.0,0.0
90479,0.0,0.0,34.0,22.0,12.0
90482,2.0,0.0,0.0,3.0,3.0
90483,0.0,0.0,0.0,1.0,0.0
